symbol,bar_index,timestamp,direction,meta_conf,edge_score,thr,price,atr,regime_str,reg_buy_ok,reg_sell_ok,reg_skipped,at_res,at_sup,trend_1d,total_conf,choppiness,bos,ev,ev_floor,prior_frac,rev_frac,rsi_val,rsi_slope,rsi_accel,bars_since_exit,atr_pct,blocked_at,block_reason,trade_exit_bar,trade_exit_price,trade_pnl,trade_outcome
ETH/USDT,1615,2026-05-16 04:00:00,short,0.53547,66.04,60.0,2225.98,8.096429,low_low_down,True,True,False,False,True,0.0,-0.09095548558427828,78.20760675191954,0.0,-0.002015,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00201 <= floor=0.00600  meta_conf=0.5355,-1,0.0,0.0,
ETH/USDT,1616,2026-05-16 05:00:00,short,0.54432,65.91,60.0,2225.37,7.401429,low_low_flat,False,True,False,False,True,0.0,-0.13981395992518922,85.9423386753805,0.0,-0.002105,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00211 <= floor=0.00600  meta_conf=0.5443,-1,0.0,0.0,
ETH/USDT,1617,2026-05-16 06:00:00,short,0.52015,72.22,60.0,2215.45,7.757143,low_low_down,True,True,False,False,True,0.0,-0.5717207310122174,74.2349875994036,0.0,-0.002234,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00223 <= floor=0.00600  meta_conf=0.5201,-1,0.0,0.0,
ETH/USDT,1618,2026-05-16 07:00:00,long,0.50951,99.78,60.0,2194.81,9.556429,low_low_down,True,True,False,False,True,0.0,-0.7247961550719267,42.97869133113319,-1.0,-0.001929,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00193 <= floor=0.00600  meta_conf=0.5095,-1,0.0,0.0,
ETH/USDT,1619,2026-05-16 08:00:00,short,0.52941,62.88,60.0,2193.26,9.34,low_low_down,True,True,False,False,True,0.0,-0.7131679149690086,42.46127520087561,0.0,-0.001745,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00175 <= floor=0.00600  meta_conf=0.5294,-1,0.0,0.0,
ETH/USDT,1620,2026-05-16 09:00:00,long,0.50448,97.87,60.0,2173.57,11.132857,low_low_down,True,True,False,False,True,0.0,-0.7469169047622556,29.21356836357065,-1.0,-0.001633,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00163 <= floor=0.00600  meta_conf=0.5045,-1,0.0,0.0,
ETH/USDT,1621,2026-05-16 10:00:00,long,0.50989,87.04,60.0,2173.85,11.369286,low_low_down,True,True,False,False,True,0.0,-0.5624204032562323,28.58745642021356,0.0,-0.001507,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00151 <= floor=0.00600  meta_conf=0.5099,-1,0.0,0.0,
ETH/USDT,1622,2026-05-16 11:00:00,short,0.50543,65.83,60.0,2176.1,11.16,med_low_down,False,True,False,False,True,0.0,-0.6331964742159384,28.07288522069379,0.0,-0.001617,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00162 <= floor=0.00600  meta_conf=0.5054,-1,0.0,0.0,
ETH/USDT,1623,2026-05-16 12:00:00,short,0.51138,62.96,60.0,2176.5,11.021429,med_low_down,False,True,False,False,True,0.0,-0.6089769152054537,27.65466153347235,0.0,-0.001566,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00157 <= floor=0.00600  meta_conf=0.5114,-1,0.0,0.0,
ETH/USDT,1624,2026-05-16 13:00:00,short,0.52668,63.36,60.0,2177.12,11.327857,low_low_down,True,True,False,False,True,0.0,-0.5570192604580578,27.423731008072487,0.0,-0.001284,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00128 <= floor=0.00600  meta_conf=0.5267,-1,0.0,0.0,
ETH/USDT,1625,2026-05-16 14:00:00,long,0.50068,82.77,60.0,2179.93,11.824286,low_low_down,True,True,False,False,True,0.0,-0.5471440059800023,27.414377324428497,0.0,-0.001549,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00155 <= floor=0.00600  meta_conf=0.5007,-1,0.0,0.0,
ETH/USDT,1626,2026-05-16 15:00:00,long,0.50762,82.45,60.0,2180.0,11.793571,low_low_down,True,True,False,False,True,0.0,-0.540397758353918,27.379326060866077,0.0,-0.001454,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00145 <= floor=0.00600  meta_conf=0.5076,-1,0.0,0.0,
ETH/USDT,1627,2026-05-16 16:00:00,long,0.51385,83.58,60.0,2174.11,12.402143,low_low_down,True,True,False,False,True,0.0,-0.6239734072373637,28.078388523499623,0.0,-0.00122,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00122 <= floor=0.00600  meta_conf=0.5139,-1,0.0,0.0,
ETH/USDT,1628,2026-05-16 17:00:00,short,0.50567,58.52,60.0,2178.91,12.627143,low_low_down,True,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,edge=58.5 < thr=60.0,-1,0.0,0.0,
ETH/USDT,1629,2026-05-16 18:00:00,long,0.50047,80.22,60.0,2181.35,12.502143,low_low_down,True,True,False,False,True,0.0,-0.403715150126855,32.23888370718086,0.0,-0.001414,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00141 <= floor=0.00600  meta_conf=0.5005,-1,0.0,0.0,
ETH/USDT,1630,2026-05-16 19:00:00,short,0.50585,58.3,60.0,2179.57,12.437857,low_low_down,True,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,edge=58.3 < thr=60.0,-1,0.0,0.0,
ETH/USDT,1631,2026-05-16 20:00:00,short,0.53021,57.52,60.0,2181.45,11.447857,low_low_down,True,True,False,False,False,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-1,0.0,G2_EDGE,edge=57.5 < thr=60.0,-1,0.0,0.0,
ETH/USDT,1632,2026-05-16 21:00:00,short,0.53339,65.29,60.0,2182.39,9.218571,low_low_down,True,True,False,False,True,0.0,-0.15720344745997605,58.23949790514652,0.0,-0.001718,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00172 <= floor=0.00600  meta_conf=0.5334,-1,0.0,0.0,
ETH/USDT,1633,2026-05-16 22:00:00,short,0.51358,65.67,60.0,2180.47,9.122143,low_low_down,True,True,False,False,True,0.0,-0.25453318653146234,61.678008569286476,0.0,-0.001964,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00196 <= floor=0.00600  meta_conf=0.5136,-1,0.0,0.0,
ETH/USDT,1634,2026-05-16 23:00:00,short,0.51257,62.88,60.0,2180.77,7.152857,low_low_down,True,True,False,False,True,0.0,0.0003165689360378346,68.3223316418552,0.0,-0.002413,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00241 <= floor=0.00600  meta_conf=0.5126,-1,0.0,0.0,
ETH/USDT,1635,2026-05-17 00:00:00,long,0.50906,82.44,60.0,2177.59,7.086429,low_low_down,True,True,False,False,True,0.0,-0.17039920171967532,81.347243318431,0.0,-0.002456,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00246 <= floor=0.00600  meta_conf=0.5091,-1,0.0,0.0,
ETH/USDT,1636,2026-05-17 01:00:00,long,0.51512,81.45,60.0,2169.18,7.691429,low_low_down,True,True,False,False,True,0.0,-0.5319538982262928,75.41296173049608,0.0,-0.00226,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00226 <= floor=0.00600  meta_conf=0.5151,-1,0.0,0.0,
ETH/USDT,1637,2026-05-17 02:00:00,short,0.50759,68.15,60.0,2174.5,7.762857,low_low_down,True,True,False,False,True,0.0,-0.4535861861446215,74.56736172029184,0.0,-0.00232,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00232 <= floor=0.00600  meta_conf=0.5076,-1,0.0,0.0,
ETH/USDT,1638,2026-05-17 03:00:00,short,0.51992,65.54,60.0,2181.7,7.944286,low_low_down,True,True,False,False,True,0.0,-0.12965680880873393,73.6688854849999,0.0,-0.002166,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00217 <= floor=0.00600  meta_conf=0.5199,-1,0.0,0.0,
ETH/USDT,1639,2026-05-17 04:00:00,short,0.51248,62.93,60.0,2187.61,7.557143,low_low_down,True,True,False,False,True,0.0,0.21560150251531324,68.5666761960805,0.0,-0.002329,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00233 <= floor=0.00600  meta_conf=0.5125,-1,0.0,0.0,
ETH/USDT,1640,2026-05-17 05:00:00,short,0.53646,64.33,60.0,2185.91,7.734286,low_low_down,True,True,False,False,True,0.0,0.12695283681528713,60.302468514917905,0.0,-0.002059,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00206 <= floor=0.00600  meta_conf=0.5365,-1,0.0,0.0,
ETH/USDT,1641,2026-05-17 06:00:00,short,0.53056,62.34,60.0,2185.02,7.254286,low_low_flat,False,True,False,False,True,0.0,0.2133312608338132,58.80308435909319,0.0,-0.002232,0.006,0.0,0.0,50.0,0.0,0.0,-1,0.0,G4_EV,ev=-0.00223 <= floor=0.00600  meta_conf=0.5306,-1,0.0,0.0,
