timestamp,balance
2025-10-06 14:00:00,483.6472099961502
2025-10-06 18:00:00,487.95420592289656
2025-10-08 08:00:00,486.97829751105076
2025-10-08 18:00:00,492.7300877995002
2025-10-09 12:00:00,491.74462762390124
2025-10-09 13:00:00,486.35275838987775
2025-10-10 13:00:00,485.380052873098
2025-10-10 14:00:00,480.2378462301329
2025-10-26 09:00:00,479.27737053767265
2025-10-26 11:00:00,477.83761747467474
2025-10-26 12:00:00,476.8819422397254
2025-10-26 22:00:00,475.4493850625363
2025-10-27 00:00:00,474.4984862924112
2025-10-27 06:00:00,478.6903165384517
2025-10-27 07:00:00,477.7329359053748
2025-10-27 13:00:00,472.6154495518031
2025-10-28 13:00:00,471.67021865269953
2025-10-28 14:00:00,466.66232513638187
2025-10-29 14:00:00,465.7290004861091
2025-10-29 15:00:00,461.0671855088402
2025-11-28 13:00:00,460.1450511378225
2025-11-28 16:00:00,453.4675034289231
2025-11-29 15:00:00,452.5605684220653
2025-11-29 17:00:00,448.88774327207597
2025-11-30 03:00:00,447.9899677855318
2025-11-30 09:00:00,450.0073685740059
2025-11-30 13:00:00,449.1073538368579
2025-11-30 18:00:00,444.8891485860196
2025-12-08 13:00:00,443.99937028884756
2025-12-08 15:00:00,438.4782401358464
2025-12-09 15:00:00,437.6012836555747
2025-12-09 16:00:00,436.2867258916475
2025-12-09 17:00:00,435.4141524398642
2025-12-09 21:00:00,428.3656842613619
2025-12-11 21:00:00,427.50895289283915
2025-12-12 00:00:00,419.94180143419817
2025-12-22 08:00:00,419.1019178313298
2025-12-22 09:00:00,417.8429323106301
2025-12-22 11:00:00,417.0072464460088
2025-12-22 17:00:00,411.9212404328347
2025-12-29 04:00:00,411.097397951969
2025-12-29 09:00:00,405.8008366502977
2025-12-31 11:00:00,404.9892349769971
2025-12-31 14:00:00,401.48380364382035
2026-01-01 17:00:00,400.6808360365327
2026-01-01 23:00:00,401.88878623804237
2026-01-02 00:00:00,401.0850086655663
2026-01-02 02:00:00,398.0040985479989
2026-01-02 03:00:00,397.2080903509029
2026-01-02 10:00:00,399.5724306513842
2026-01-02 11:00:00,398.77328579008145
2026-01-02 14:00:00,394.5769892670914
2026-01-02 15:00:00,393.78783528855723
2026-01-02 16:00:00,392.6048934747345
2026-01-03 21:00:00,391.8196836877851
2026-01-04 00:00:00,393.3983902304225
2026-01-04 06:00:00,392.6115934499616
2026-01-05 00:00:00,394.52012197708336
2026-01-05 01:00:00,393.7310817331292
2026-01-05 04:00:00,389.9258758872241
2026-01-05 14:00:00,389.14602413544964
2026-01-05 15:00:00,387.97702635953976
2026-01-05 16:00:00,387.20107230682066
2026-01-05 17:00:00,386.03791718179474
2026-01-09 15:00:00,385.26584134743115
2026-01-10 05:00:00,381.61944088022466
2026-01-12 02:00:00,380.8562019984642
2026-01-12 07:00:00,376.64578797505516
2026-01-13 05:00:00,375.892496399105
2026-01-13 14:00:00,374.7633123267558
2026-01-13 15:00:00,374.01378570210227
2026-01-13 22:00:00,379.5774511877744
2026-01-14 15:00:00,378.81829628539884
2026-01-15 14:00:00,374.48816180617996
2026-01-17 14:00:00,373.7391854825676
2026-01-17 22:00:00,371.5433962829133
2026-01-18 18:00:00,370.8003094903475
2026-01-18 23:00:00,367.8342074741467
2026-03-04 07:00:00,367.0985390591984
2026-03-04 08:00:00,365.9957721051909
2026-03-04 09:00:00,365.26378056098054
2026-03-04 17:00:00,375.5130883648067
2026-03-10 07:00:00,374.7620621880771
2026-03-10 14:00:00,373.6362739491594
2026-03-11 14:00:00,372.88900140126105
2026-03-12 02:00:00,366.59981780380826
2026-03-12 15:00:00,365.86661816820066
2026-03-13 00:00:00,372.8711109307619
2026-03-13 08:00:00,372.1253687089004
2026-03-13 13:00:00,378.12243836955895
2026-03-13 14:00:00,377.36619349281983
2026-03-13 16:00:00,370.9794253459222
2026-03-15 02:00:00,370.23746649523036
2026-03-15 17:00:00,369.12527017804325
2026-03-15 22:00:00,368.38701963768716
2026-03-16 03:00:00,367.2803820776934
2026-03-16 04:00:00,366.545821313538
2026-03-17 00:00:00,372.8975228269
2026-03-17 01:00:00,372.1517277812462
2026-03-17 03:00:00,365.623132962521
2026-03-25 12:00:00,364.891886696596
2026-03-25 15:00:00,360.2642369529464
2026-04-06 14:00:00,359.5437084790405
2026-04-06 22:00:00,354.7807070588901
2026-04-09 15:00:00,354.0711456447723
2026-04-10 14:00:00,357.5854375276093
2026-04-10 15:00:00,356.8702666525541
2026-04-10 16:00:00,355.7982255108463
2026-04-11 18:00:00,355.0866290598246
2026-04-11 23:00:00,351.7127157596251
2026-04-13 04:00:00,351.00929032810586
2026-04-13 13:00:00,349.9548556062585
2026-04-13 14:00:00,349.254945895046
2026-04-13 15:00:00,345.212234441367
2026-04-13 16:00:00,344.5218099724843
2026-04-13 19:00:00,349.3196557643895
2026-04-15 19:00:00,348.6210164528607
2026-04-16 10:00:00,344.88232075092054
2026-04-16 19:00:00,344.1925561094187
2026-04-17 05:00:00,340.0512801757222
2026-04-17 08:00:00,339.37117761537075
2026-04-17 10:00:00,335.5143160123234
2026-04-17 12:00:00,334.8432873802987
2026-04-17 13:00:00,333.8374154608938
2026-04-17 14:00:00,333.169740629972
2026-04-17 23:00:00,328.26628143718153
2026-04-19 13:00:00,327.6097488743072
2026-04-19 16:00:00,324.0221218848083
2026-04-20 07:00:00,323.3740776410387
2026-04-20 15:00:00,322.40265931962807
2026-04-20 18:00:00,321.7578540009888
2026-04-20 23:00:00,317.43085835312394
2026-04-21 12:00:00,316.79599663641767
2026-04-21 17:00:00,312.44121164734145
